controller,action_mode,case_id,control_step,physics_step,contact_time_s,link_a,link_b,contact_force_N,contact_points,self_collision,primary_fall,classification
zero,legacy_raw,3,66,264,1.32,right_ankle_roll_link,unconfirmed,68.32501983642578,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,66,264,1.32,left_ankle_roll_link,unconfirmed,70.86185455322266,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,66,264,1.32,right_ankle_roll_link,unconfirmed,68.32377624511719,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,66,264,1.32,left_ankle_roll_link,unconfirmed,70.85990905761719,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,66,264,1.32,right_ankle_roll_link,unconfirmed,68.32391357421875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,66,264,1.32,left_ankle_roll_link,unconfirmed,70.8354721069336,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,66,264,1.32,right_ankle_roll_link,unconfirmed,68.30709838867188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,66,264,1.32,left_ankle_roll_link,unconfirmed,70.86820983886719,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,66,264,1.32,right_ankle_roll_link,unconfirmed,68.31869506835938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,67,268,1.34,left_ankle_roll_link,unconfirmed,59.61805725097656,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,67,268,1.34,right_ankle_roll_link,unconfirmed,57.26002502441406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,67,268,1.34,left_ankle_roll_link,unconfirmed,59.60667037963867,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,67,268,1.34,right_ankle_roll_link,unconfirmed,57.23541259765625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,67,268,1.34,left_ankle_roll_link,unconfirmed,59.60689163208008,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,67,268,1.34,right_ankle_roll_link,unconfirmed,57.24092102050781,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,67,268,1.34,left_ankle_roll_link,unconfirmed,59.6107292175293,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,67,268,1.34,right_ankle_roll_link,unconfirmed,57.244712829589844,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,67,268,1.34,left_ankle_roll_link,unconfirmed,59.62310028076172,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,67,268,1.34,right_ankle_roll_link,unconfirmed,57.257347106933594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,67,268,1.34,left_ankle_roll_link,unconfirmed,59.615867614746094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,67,268,1.34,right_ankle_roll_link,unconfirmed,57.25404739379883,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,67,268,1.34,left_ankle_roll_link,unconfirmed,59.58415985107422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,67,268,1.34,right_ankle_roll_link,unconfirmed,57.22655487060547,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,67,268,1.34,left_ankle_roll_link,unconfirmed,59.63467788696289,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,67,268,1.34,right_ankle_roll_link,unconfirmed,57.258487701416016,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,68,272,1.36,left_ankle_roll_link,unconfirmed,44.024940490722656,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,68,272,1.36,right_ankle_roll_link,unconfirmed,41.895347595214844,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,68,272,1.36,left_ankle_roll_link,unconfirmed,43.995628356933594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,68,272,1.36,right_ankle_roll_link,unconfirmed,41.8676872253418,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,68,272,1.36,left_ankle_roll_link,unconfirmed,44.01620864868164,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,68,272,1.36,right_ankle_roll_link,unconfirmed,41.88410186767578,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,68,272,1.36,left_ankle_roll_link,unconfirmed,44.01591110229492,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,68,272,1.36,right_ankle_roll_link,unconfirmed,41.88322830200195,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,68,272,1.36,left_ankle_roll_link,unconfirmed,44.0214958190918,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,68,272,1.36,right_ankle_roll_link,unconfirmed,41.88755798339844,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,68,272,1.36,left_ankle_roll_link,unconfirmed,44.02116012573242,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,68,272,1.36,right_ankle_roll_link,unconfirmed,41.88188552856445,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,68,272,1.36,left_ankle_roll_link,unconfirmed,43.98380661010742,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,68,272,1.36,right_ankle_roll_link,unconfirmed,41.8537712097168,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,68,272,1.36,left_ankle_roll_link,unconfirmed,44.04766082763672,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,68,272,1.36,right_ankle_roll_link,unconfirmed,41.894073486328125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,69,276,1.3800000000000001,left_ankle_roll_link,unconfirmed,16.150224685668945,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,0,69,276,1.3800000000000001,right_ankle_roll_link,unconfirmed,14.463268280029297,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,1,69,276,1.3800000000000001,left_ankle_roll_link,unconfirmed,16.147672653198242,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,1,69,276,1.3800000000000001,right_ankle_roll_link,unconfirmed,14.463545799255371,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,2,69,276,1.3800000000000001,left_ankle_roll_link,unconfirmed,16.140193939208984,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,2,69,276,1.3800000000000001,right_ankle_roll_link,unconfirmed,14.446860313415527,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,3,69,276,1.3800000000000001,left_ankle_roll_link,unconfirmed,16.144166946411133,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,3,69,276,1.3800000000000001,right_ankle_roll_link,unconfirmed,14.464007377624512,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,4,69,276,1.3800000000000001,left_ankle_roll_link,unconfirmed,16.1451473236084,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,4,69,276,1.3800000000000001,right_ankle_roll_link,unconfirmed,14.45370864868164,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,5,69,276,1.3800000000000001,left_ankle_roll_link,unconfirmed,16.154064178466797,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,5,69,276,1.3800000000000001,right_ankle_roll_link,unconfirmed,14.465841293334961,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,6,69,276,1.3800000000000001,left_ankle_roll_link,unconfirmed,16.09820556640625,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,6,69,276,1.3800000000000001,right_ankle_roll_link,unconfirmed,14.423340797424316,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,7,69,276,1.3800000000000001,left_ankle_roll_link,unconfirmed,16.14787483215332,[],False,True,unconfirmed_gpu_filter
zero,legacy_raw,7,69,276,1.3800000000000001,right_ankle_roll_link,unconfirmed,14.46708869934082,[],False,True,unconfirmed_gpu_filter
